NO.,Time,Voltage
1.0,-3e-05,0.62
2.0,-2.99e-05,0.76
3.0,-2.98e-05,0.78
4.0,-2.97e-05,0.9
5.0,-2.96e-05,0.9
6.0,-2.95e-05,1.04
7.0,-2.94e-05,1.06
8.0,-2.93e-05,1.18
9.0,-2.92e-05,1.18
10.0,-2.91e-05,1.32
11.0,-2.9e-05,1.32
12.0,-2.89e-05,1.42
13.0,-2.88e-05,1.44
14.0,-2.87e-05,1.54
15.0,-2.86e-05,1.54
16.0,-2.85e-05,1.62
17.0,-2.84e-05,1.62
18.0,-2.83e-05,1.7
19.0,-2.82e-05,1.7
20.0,-2.81e-05,1.74
21.0,-2.8e-05,1.76
22.0,-2.79e-05,1.74
23.0,-2.78e-05,1.76
24.0,-2.77e-05,1.8
25.0,-2.76e-05,1.8
26.0,-2.75e-05,1.76
27.0,-2.74e-05,1.76
28.0,-2.73e-05,1.76
29.0,-2.72e-05,1.76
30.0,-2.71e-05,1.7
31.0,-2.7e-05,1.7
32.0,-2.69e-05,1.64
33.0,-2.68e-05,1.62
34.0,-2.67e-05,1.54
35.0,-2.66e-05,1.52
36.0,-2.65e-05,1.44
37.0,-2.64e-05,1.42
38.0,-2.63e-05,1.28
39.0,-2.62e-05,1.28
40.0,-2.61e-05,1.16
41.0,-2.6e-05,1.12
42.0,-2.59e-05,0.98
43.0,-2.58e-05,0.96
44.0,-2.57e-05,0.82
45.0,-2.56e-05,0.8
46.0,-2.55e-05,0.62
47.0,-2.54e-05,0.58
48.0,-2.53e-05,0.4
49.0,-2.52e-05,0.4
50.0,-2.51e-05,0.18
51.0,-2.5e-05,0.18
52.0,-2.49e-05,0.0
53.0,-2.48e-05,-0.02
54.0,-2.47e-05,-0.18
55.0,-2.46e-05,-0.18
56.0,-2.45e-05,-0.3
57.0,-2.44e-05,-0.3
58.0,-2.43e-05,-0.34
59.0,-2.42e-05,-0.34
60.0,-2.41e-05,-0.38
61.0,-2.4e-05,-0.4
62.0,-2.39e-05,-0.42
63.0,-2.38e-05,-0.4
64.0,-2.37e-05,-0.46
65.0,-2.36e-05,-0.44
66.0,-2.35e-05,-0.46
67.0,-2.34e-05,-0.46
68.0,-2.33e-05,-0.48
69.0,-2.32e-05,-0.48
70.0,-2.31e-05,-0.46
71.0,-2.3e-05,-0.48
72.0,-2.29e-05,-0.48
73.0,-2.28e-05,-0.48
74.0,-2.27e-05,-0.46
75.0,-2.26e-05,-0.48
76.0,-2.25e-05,-0.5
77.0,-2.24e-05,-0.5
78.0,-2.23e-05,-0.46
79.0,-2.22e-05,-0.48
80.0,-2.21e-05,-0.5
81.0,-2.2e-05,-0.48
82.0,-2.19e-05,-0.5
83.0,-2.18e-05,-0.5
84.0,-2.17e-05,-0.48
85.0,-2.16e-05,-0.5
86.0,-2.15e-05,-0.52
87.0,-2.14e-05,-0.5
88.0,-2.13e-05,-0.48
89.0,-2.12e-05,-0.5
90.0,-2.11e-05,-0.5
91.0,-2.1e-05,-0.5
92.0,-2.09e-05,-0.5
93.0,-2.08e-05,-0.5
94.0,-2.07e-05,-0.5
95.0,-2.06e-05,-0.5
96.0,-2.05e-05,-0.5
97.0,-2.04e-05,-0.5
98.0,-2.03e-05,-0.52
99.0,-2.02e-05,-0.5
100.0,-2.01e-05,-0.5
101.0,-2e-05,-0.5
102.0,-1.99e-05,-0.52
103.0,-1.98e-05,-0.5
104.0,-1.97e-05,-0.48
105.0,-1.96e-05,-0.5
106.0,-1.95e-05,-0.5
107.0,-1.94e-05,-0.5
108.0,-1.93e-05,-0.52
109.0,-1.92e-05,-0.5
110.0,-1.91e-05,-0.5
111.0,-1.9e-05,-0.5
112.0,-1.89e-05,-0.52
113.0,-1.88e-05,-0.5
114.0,-1.87e-05,-0.48
115.0,-1.86e-05,-0.5
116.0,-1.85e-05,-0.48
117.0,-1.84e-05,-0.5
118.0,-1.83e-05,-0.48
119.0,-1.82e-05,-0.48
120.0,-1.81e-05,-0.5
121.0,-1.8e-05,-0.48
122.0,-1.79e-05,-0.5
123.0,-1.78e-05,-0.5
124.0,-1.77e-05,-0.48
125.0,-1.76e-05,-0.48
126.0,-1.75e-05,-0.5
127.0,-1.74e-05,-0.48
128.0,-1.73e-05,-0.5
129.0,-1.72e-05,-0.48
130.0,-1.71e-05,-0.5
131.0,-1.7e-05,-0.48
132.0,-1.69e-05,-0.5
133.0,-1.68e-05,-0.48
134.0,-1.67e-05,-0.48
135.0,-1.66e-05,-0.48
136.0,-1.65e-05,-0.48
137.0,-1.64e-05,-0.48
138.0,-1.63e-05,-0.5
139.0,-1.62e-05,-0.48
140.0,-1.61e-05,-0.46
141.0,-1.6e-05,-0.48
