"Rigol Technologies,Inc. -[Data]"
CH1 1.00V  5.000us 50.00MSa  Size=600  [Date:9/15/2015]
NO.,Time,Voltage
1.0,-0.00003,-0.720000
2.0,-0.00003,-0.720000
3.0,-0.00003,-0.720000
4.0,-0.00003,-0.720000
5.0,-0.00003,-0.680000
6.0,-0.000029,-0.720000
7.0,-0.000029,-0.720000
8.0,-0.000029,-0.720000
9.0,-0.000029,-0.720000
10.0,-0.000029,-0.720000
11.0,-0.000029,-0.720000
12.0,-0.000029,-0.720000
13.0,-0.000029,-0.720000
14.0,-0.000029,-0.720000
15.0,-0.000029,-0.720000
16.0,-0.000029,-0.720000
17.0,-0.000028,-0.720000
18.0,-0.000028,-0.720000
19.0,-0.000028,-0.720000
20.0,-0.000028,-0.720000
21.0,-0.000028,-0.720000
22.0,-0.000028,-0.760000
23.0,-0.000028,-0.720000
24.0,-0.000028,-0.720000
25.0,-0.000028,-0.720000
26.0,-0.000028,-0.720000
27.0,-0.000027,-0.720000
28.0,-0.000027,-0.760000
29.0,-0.000027,-0.720000
30.0,-0.000027,-0.720000
31.0,-0.000027,-0.720000
32.0,-0.000027,-0.760000
33.0,-0.000027,-0.760000
34.0,-0.000027,-0.720000
35.0,-0.000027,-0.720000
36.0,-0.000027,-0.760000
37.0,-0.000026,-0.720000
38.0,-0.000026,-0.760000
39.0,-0.000026,-0.720000
40.0,-0.000026,-0.760000
41.0,-0.000026,-0.720000
42.0,-0.000026,-0.760000
43.0,-0.000026,-0.720000
44.0,-0.000026,-0.760000
45.0,-0.000026,-0.760000
46.0,-0.000025,-0.720000
47.0,-0.000025,-0.720000
48.0,-0.000025,-0.760000
49.0,-0.000025,-0.720000
50.0,-0.000025,-0.760000
51.0,-0.000025,-0.720000
52.0,-0.000025,-0.760000
53.0,-0.000025,-0.720000
54.0,-0.000025,-0.760000
55.0,-0.000025,-0.760000
56.0,-0.000024,-0.720000
57.0,-0.000024,-0.720000
58.0,-0.000024,-0.760000
59.0,-0.000024,-0.720000
60.0,-0.000024,-0.760000
61.0,-0.000024,-0.760000
62.0,-0.000024,-0.720000
63.0,-0.000024,-0.720000
64.0,-0.000024,-0.760000
65.0,-0.000024,-0.760000
66.0,-0.000023,-0.720000
67.0,-0.000023,-0.720000
68.0,-0.000023,-0.760000
69.0,-0.000023,-0.720000
70.0,-0.000023,-0.760000
71.0,-0.000023,-0.720000
72.0,-0.000023,-0.760000
73.0,-0.000023,-0.720000
74.0,-0.000023,-0.760000
75.0,-0.000023,-0.760000
76.0,-0.000023,-0.720000
77.0,-0.000022,-0.720000
78.0,-0.000022,-0.760000
79.0,-0.000022,-0.760000
80.0,-0.000022,-0.720000
81.0,-0.000022,-0.720000
82.0,-0.000022,-0.760000
83.0,-0.000022,-0.720000
84.0,-0.000022,-0.760000
85.0,-0.000022,-0.720000
86.0,-0.000022,-0.760000
87.0,-0.000021,-0.720000
88.0,-0.000021,-0.760000
89.0,-0.000021,-0.760000
90.0,-0.000021,-0.720000
91.0,-0.000021,-0.720000
92.0,-0.000021,-0.720000
93.0,-0.000021,-0.720000
94.0,-0.000021,-0.720000
95.0,-0.000021,-0.720000
96.0,-0.000021,-0.760000
97.0,-0.00002,-0.720000
98.0,-0.00002,-0.720000
99.0,-0.00002,-0.720000
100.0,-0.00002,-0.720000
101.0,-0.00002,-0.720000
102.0,-0.00002,-0.720000
103.0,-0.00002,-0.720000
104.0,-0.00002,-0.720000
105.0,-0.00002,-0.720000
106.0,-0.000019,-0.680000
107.0,-0.000019,-0.720000
108.0,-0.000019,-0.720000
109.0,-0.000019,-0.720000
110.0,-0.000019,-0.640000
111.0,-0.000019,-0.720000
112.0,-0.000019,-0.640000
113.0,-0.000019,-0.640000
114.0,-0.000019,-0.720000
115.0,-0.000019,-0.640000
116.0,-0.000018,-0.720000
117.0,-0.000018,-0.600000
118.0,-0.000018,-0.680000
119.0,-0.000018,-0.640000
120.0,-0.000018,-0.600000
121.0,-0.000018,-0.640000
122.0,-0.000018,-0.600000
123.0,-0.000018,-0.600000
124.0,-0.000018,-0.600000
125.0,-0.000018,-0.560000
126.0,-0.000017,-0.400000
127.0,-0.000017,-0.400000
128.0,-0.000017,-0.160000
129.0,-0.000017,-0.080000
130.0,-0.000017,0.200000
131.0,-0.000017,0.240000
132.0,-0.000017,0.600000
133.0,-0.000017,0.680000
134.0,-0.000017,1.080000
135.0,-0.000017,1.160000
136.0,-0.000017,1.520000
137.0,-0.000016,1.560000
138.0,-0.000016,1.960000
139.0,-0.000016,2.000000
140.0,-0.000016,2.360000
141.0,-0.000016,2.400000
142.0,-0.000016,2.760000
143.0,-0.000016,2.800000
144.0,-0.000016,3.080000
145.0,-0.000016,3.120000
146.0,-0.000016,3.400000
147.0,-0.000015,3.400000
148.0,-0.000015,3.640000
149.0,-0.000015,3.640000
150.0,-0.000015,3.800000
151.0,-0.000015,3.800000
152.0,-0.000015,3.920000
153.0,-0.000015,3.920000
154.0,-0.000015,3.960000
155.0,-0.000015,3.960000
156.0,-0.000015,3.920000
157.0,-0.000014,3.920000
158.0,-0.000014,3.800000
159.0,-0.000014,3.800000
160.0,-0.000014,3.600000
161.0,-0.000014,3.600000
162.0,-0.000014,3.400000
163.0,-0.000014,3.360000
164.0,-0.000014,3.040000
165.0,-0.000014,3.000000
166.0,-0.000013,2.640000
167.0,-0.000013,2.600000
168.0,-0.000013,2.200000
169.0,-0.000013,2.120000
170.0,-0.000013,1.680000
171.0,-0.000013,1.640000
172.0,-0.000013,1.120000
173.0,-0.000013,1.040000
174.0,-0.000013,0.480000
175.0,-0.000013,0.440000
176.0,-0.000013,0.040000
177.0,-0.000012,0.000000
178.0,-0.000012,-0.240000
179.0,-0.000012,-0.240000
180.0,-0.000012,-0.440000
181.0,-0.000012,-0.440000
182.0,-0.000012,-0.560000
183.0,-0.000012,-0.560000
184.0,-0.000012,-0.640000
185.0,-0.000012,-0.640000
186.0,-0.000012,-0.720000
187.0,-0.000011,-0.720000
188.0,-0.000011,-0.600000
189.0,-0.000011,-0.720000
190.0,-0.000011,-0.760000
191.0,-0.000011,-0.720000
192.0,-0.000011,-0.760000
193.0,-0.000011,-0.720000
194.0,-0.000011,-0.760000
195.0,-0.000011,-0.760000
196.0,-0.00001,-0.720000
197.0,-0.00001,-0.720000
198.0,-0.00001,-0.760000
199.0,-0.00001,-0.760000
200.0,-0.00001,-0.720000
201.0,-0.00001,-0.760000
202.0,-0.00001,-0.720000
203.0,-0.00001,-0.760000
204.0,-0.00001,-0.720000
205.0,-0.00001,-0.760000
206.0,-0.00001,-0.720000
207.0,-0.000009,-0.760000
208.0,-0.000009,-0.720000
209.0,-0.000009,-0.760000
210.0,-0.000009,-0.720000
211.0,-0.000009,-0.720000
212.0,-0.000009,-0.760000
213.0,-0.000009,-0.720000
214.0,-0.000009,-0.760000
215.0,-0.000009,-0.760000
216.0,-0.000008,-0.760000
217.0,-0.000008,-0.760000
218.0,-0.000008,-0.760000
219.0,-0.000008,-0.760000
220.0,-0.000008,-0.720000
221.0,-0.000008,-0.760000
222.0,-0.000008,-0.720000
223.0,-0.000008,-0.760000
224.0,-0.000008,-0.720000
225.0,-0.000008,-0.720000
226.0,-0.000008,-0.760000
227.0,-0.000007,-0.720000
228.0,-0.000007,-0.760000
229.0,-0.000007,-0.760000
230.0,-0.000007,-0.720000
231.0,-0.000007,-0.720000
232.0,-0.000007,-0.760000
233.0,-0.000007,-0.760000
234.0,-0.000007,-0.720000
235.0,-0.000007,-0.760000
236.0,-0.000006,-0.720000
237.0,-0.000006,-0.720000
238.0,-0.000006,-0.760000
239.0,-0.000006,-0.760000
240.0,-0.000006,-0.720000
241.0,-0.000006,-0.760000
242.0,-0.000006,-0.720000
243.0,-0.000006,-0.720000
244.0,-0.000006,-0.760000
245.0,-0.000006,-0.760000
246.0,-0.000005,-0.720000
247.0,-0.000005,-0.720000
248.0,-0.000005,-0.720000
249.0,-0.000005,-0.720000
250.0,-0.000005,-0.760000
251.0,-0.000005,-0.720000
252.0,-0.000005,-0.760000
253.0,-0.000005,-0.760000
254.0,-0.000005,-0.720000
255.0,-0.000005,-0.720000
256.0,-0.000005,-0.760000
257.0,-0.000004,-0.720000
258.0,-0.000004,-0.720000
259.0,-0.000004,-0.720000
260.0,-0.000004,-0.760000
261.0,-0.000004,-0.720000
262.0,-0.000004,-0.760000
263.0,-0.000004,-0.720000
264.0,-0.000004,-0.720000
265.0,-0.000004,-0.720000
266.0,-0.000003,-0.720000
267.0,-0.000003,-0.720000
268.0,-0.000003,-0.720000
269.0,-0.000003,-0.720000
270.0,-0.000003,-0.720000
271.0,-0.000003,-0.720000
272.0,-0.000003,-0.680000
273.0,-0.000003,-0.720000
274.0,-0.000003,-0.680000
275.0,-0.000003,-0.720000
276.0,-0.000003,-0.640000
277.0,-0.000002,-0.720000
278.0,-0.000002,-0.640000
279.0,-0.000002,-0.640000
280.0,-0.000002,-0.720000
281.0,-0.000002,-0.600000
282.0,-0.000002,-0.720000
283.0,-0.000002,-0.640000
284.0,-0.000002,-0.640000
285.0,-0.000002,-0.640000
286.0,-0.000002,-0.600000
287.0,-0.000001,-0.640000
288.0,-0.000001,-0.600000
289.0,-0.000001,-0.600000
290.0,-0.000001,-0.640000
291.0,-0.000001,-0.600000
292.0,-0.000001,-0.520000
293.0,-0.000001,-0.560000
294.0,-0.000001,-0.480000
295.0,-0.000001,-0.440000
296.0,-0,-0.320000
297.0,-0,-0.280000
298.0,-0,-0.160000
299.0,-0,-0.120000
300.0,-0,0.040000
301.0,0.000000,0.080000
302.0,0,0.240000
303.0,0,0.240000
304.0,0,0.360000
305.0,0,0.400000
306.0,0,0.520000
307.0,0.000001,0.520000
308.0,0.000001,0.640000
309.0,0.000001,0.680000
310.0,0.000001,0.720000
311.0,0.000001,0.760000
312.0,0.000001,0.760000
313.0,0.000001,0.760000
314.0,0.000001,0.720000
315.0,0.000001,0.760000
316.0,0.000002,0.720000
317.0,0.000002,0.720000
318.0,0.000002,0.600000
319.0,0.000002,0.560000
320.0,0.000002,0.440000
321.0,0.000002,0.440000
322.0,0.000002,0.240000
323.0,0.000002,0.240000
324.0,0.000002,0.000000
325.0,0.000002,0.000000
326.0,0.000003,-0.200000
327.0,0.000003,-0.200000
328.0,0.000003,-0.400000
329.0,0.000003,-0.400000
330.0,0.000003,-0.480000
331.0,0.000003,-0.480000
332.0,0.000003,-0.560000
333.0,0.000003,-0.520000
334.0,0.000003,-0.600000
335.0,0.000003,-0.600000
336.0,0.000003,-0.640000
337.0,0.000004,-0.640000
338.0,0.000004,-0.680000
339.0,0.000004,-0.720000
340.0,0.000004,-0.640000
341.0,0.000004,-0.720000
342.0,0.000004,-0.640000
343.0,0.000004,-0.720000
344.0,0.000004,-0.720000
345.0,0.000004,-0.720000
346.0,0.000005,-0.720000
347.0,0.000005,-0.720000
348.0,0.000005,-0.680000
349.0,0.000005,-0.720000
350.0,0.000005,-0.760000
351.0,0.000005,-0.720000
352.0,0.000005,-0.720000
353.0,0.000005,-0.720000
354.0,0.000005,-0.760000
355.0,0.000005,-0.720000
356.0,0.000005,-0.760000
357.0,0.000006,-0.760000
358.0,0.000006,-0.720000
359.0,0.000006,-0.720000
360.0,0.000006,-0.760000
361.0,0.000006,-0.720000
362.0,0.000006,-0.760000
363.0,0.000006,-0.720000
364.0,0.000006,-0.760000
365.0,0.000006,-0.720000
366.0,0.000006,-0.720000
367.0,0.000007,-0.760000
368.0,0.000007,-0.720000
369.0,0.000007,-0.760000
370.0,0.000007,-0.720000
371.0,0.000007,-0.720000
372.0,0.000007,-0.760000
373.0,0.000007,-0.760000
374.0,0.000007,-0.720000
375.0,0.000007,-0.760000
376.0,0.000008,-0.720000
377.0,0.000008,-0.720000
378.0,0.000008,-0.760000
379.0,0.000008,-0.720000
380.0,0.000008,-0.760000
381.0,0.000008,-0.720000
382.0,0.000008,-0.760000
383.0,0.000008,-0.760000
384.0,0.000008,-0.720000
385.0,0.000008,-0.720000
386.0,0.000008,-0.760000
387.0,0.000009,-0.760000
388.0,0.000009,-0.720000
389.0,0.000009,-0.720000
390.0,0.000009,-0.720000
391.0,0.000009,-0.720000
392.0,0.000009,-0.760000
393.0,0.000009,-0.720000
394.0,0.000009,-0.760000
395.0,0.000009,-0.760000
