"Rigol Technologies,Inc. -[Data]",,
,,
,,
,,
CH1 500mV  5.000us 50.00MSa  Size=600  [Date:9/15/2015],,
,,
,,
NO.,Time,Voltage
,,
1.0,-3e-05,0.86
2.0,-2.99e-05,1.08
3.0,-2.98e-05,1.1
4.0,-2.97e-05,1.32
5.0,-2.96e-05,1.36
6.0,-2.95e-05,1.56
7.0,-2.94e-05,1.6
8.0,-2.93e-05,1.8
9.0,-2.92e-05,1.84
10.0,-2.91e-05,2.02
11.0,-2.9e-05,2.04
12.0,-2.89e-05,2.24
13.0,-2.88e-05,2.26
14.0,-2.87e-05,2.44
15.0,-2.86e-05,2.48
16.0,-2.85e-05,2.62
17.0,-2.84e-05,2.64
18.0,-2.83e-05,2.8
19.0,-2.82e-05,2.8
20.0,-2.81e-05,2.92
21.0,-2.8e-05,2.92
22.0,-2.79e-05,3.02
23.0,-2.78e-05,3.02
24.0,-2.77e-05,3.08
25.0,-2.76e-05,3.08
26.0,-2.75e-05,3.08
27.0,-2.74e-05,3.08
28.0,-2.73e-05,3.08
29.0,-2.72e-05,3.08
30.0,-2.71e-05,3.08
31.0,-2.7e-05,3.08
32.0,-2.69e-05,3.08
33.0,-2.68e-05,3.08
34.0,-2.67e-05,3.0
35.0,-2.66e-05,3.02
36.0,-2.65e-05,2.9
37.0,-2.64e-05,2.9
38.0,-2.63e-05,2.74
39.0,-2.62e-05,2.7
40.0,-2.61e-05,2.54
41.0,-2.6e-05,2.52
42.0,-2.59e-05,2.32
43.0,-2.58e-05,2.3
44.0,-2.57e-05,2.06
45.0,-2.56e-05,2.04
46.0,-2.55e-05,1.8
47.0,-2.54e-05,1.76
48.0,-2.53e-05,1.5
49.0,-2.52e-05,1.5
50.0,-2.51e-05,1.2
51.0,-2.5e-05,1.16
52.0,-2.49e-05,0.86
53.0,-2.48e-05,0.82
54.0,-2.47e-05,0.48
55.0,-2.46e-05,0.44
56.0,-2.45e-05,0.16
57.0,-2.44e-05,0.14
58.0,-2.43e-05,-0.1
59.0,-2.42e-05,-0.12
60.0,-2.41e-05,-0.26
61.0,-2.4e-05,-0.26
62.0,-2.39e-05,-0.34
63.0,-2.38e-05,-0.34
64.0,-2.37e-05,-0.4
65.0,-2.36e-05,-0.4
66.0,-2.35e-05,-0.44
67.0,-2.34e-05,-0.44
68.0,-2.33e-05,-0.48
69.0,-2.32e-05,-0.48
70.0,-2.31e-05,-0.52
71.0,-2.3e-05,-0.5
72.0,-2.29e-05,-0.52
73.0,-2.28e-05,-0.5
74.0,-2.27e-05,-0.52
75.0,-2.26e-05,-0.54
76.0,-2.25e-05,-0.52
77.0,-2.24e-05,-0.54
78.0,-2.23e-05,-0.54
79.0,-2.22e-05,-0.54
80.0,-2.21e-05,-0.54
81.0,-2.2e-05,-0.54
82.0,-2.19e-05,-0.54
83.0,-2.18e-05,-0.54
84.0,-2.17e-05,-0.56
85.0,-2.16e-05,-0.54
